id,data,date,user_id,sentiment_class
1861,dissapointed,2022-08-28 13:56:36,8,Neutral
1862,"I had tentative plans to get together with friends last week, but they never got back to me.",2022-05-28 11:42:16,8,Neutral
1863,My family doesn't respect my boundaries,2022-05-28 16:02:55,8,Neutral
1864,I might lose my house and my wife and family would have no where to go.,2021-09-16 01:26:51,8,Neutral
1865,Redouble my efforts to find a decent job,2022-04-20 11:45:20,8,Neutral
1866,fear,2022-06-08 12:02:34,8,Neutral
1867,I would want to give up,2021-09-19 00:29:59,8,Neutral
1868,I will be divorced.,2021-10-30 15:43:17,8,Neutral
1869,I dont want him to feel as though he has to do things for me,2022-05-22 12:52:29,8,Neutral
1870,Maybe I'm not very good at judging people.,2022-04-12 08:33:42,8,Neutral
1871,I am no good at social situations,2021-10-13 23:40:03,8,Neutral
1872,depressed,2021-10-10 04:25:58,8,Neutral
1873,I would have been able to accomplish something else had I not wasted the time. It would mean I was incompetent for that stretch of time.,2022-05-15 07:37:42,8,Neutral
1874,I'd feel like I wasn't a good employee and not desired by others.  ,2021-09-14 03:53:01,8,Neutral
1875,I received a phone call informing me I did not get a job I applied for.,2021-09-21 23:56:36,8,Neutral
1876,My friend stopped allowing me to babysit her baby because I started babysitting her nephew.,2022-04-02 18:38:01,8,Neutral
1877,"The worst that could happen would be having to stay late and my boss lecturing me in his office about time efficiency on the job. It would mean I'm inefficient with the basics of time management. This means my boss would feel he'd have to stay on top of me, and I'd feel I can't fit tasks in during the proper time.",2022-03-21 00:47:20,8,Neutral
1878,"I would start writing the essay, even if it's not too good so I can edit and improve it later.",2022-05-31 21:48:34,8,Neutral
1879,I have nothing good to offer anymore,2021-09-03 10:39:12,8,Neutral
1880,I am mean.,2022-05-11 23:04:49,8,Neutral
1881,She has found someone better than me.,2021-09-10 20:14:13,8,Neutral
1882,I WAS SO DISAPPOINTED,2022-03-18 02:06:57,8,Neutral
1883,Apologize and reschedule,2021-10-24 02:06:30,8,Neutral
1884,trying to get a job but was not possible,2022-01-28 07:53:29,8,Neutral
1885,I am a selfish person,2021-09-06 11:29:14,8,Neutral
1886,I feel silly for getting my hopes up for him,2022-01-18 00:40:23,8,Neutral
1887,I cannot get time back,2022-01-31 10:03:14,8,Neutral
1888,it means i shouldn't raise my own family,2021-09-21 17:00:18,8,Neutral
1889,family wants to visit me but i said i have been too busy.  they are hurt by this,2021-10-03 18:10:17,8,Neutral
1890,Forgotten,2021-10-28 13:36:30,8,Neutral
1891,It would not be upsetting. It would just mean that he did not notice me and say that I should have gotten his attention better.,2022-05-30 10:56:12,8,Neutral
1892,There's nothing stopping me from getting this done except me.,2022-06-16 07:28:55,8,Neutral
1893,I'll be alone forever,2022-08-13 04:43:24,8,Neutral
1894,I am irritated because my supervisor thinks that I have forgotten about work that needs to be completed and thinks that I'm slacking.,2022-06-24 02:45:34,8,Neutral
1895,I will never find a job in my field.,2022-02-25 03:46:15,8,Neutral
1896,It would say I failed.  It would also teach me not to try to become a salesman in the future.,2022-02-19 21:16:03,8,Neutral
1897,I just got fired from working as a sales person because I didn't reach my quota. I had never had a job like this before this.,2022-08-23 01:29:27,8,Neutral
1898,get drunk or get some heroin and watch netflix,2022-07-03 18:33:52,8,Neutral
1899,I ask someone  out and get rejected ,2022-08-06 12:53:59,8,Neutral
1900,upset,2022-06-03 18:54:24,8,Neutral
1901,frustrated,2022-03-14 06:16:43,8,Neutral
1902,I think that the person deep down does not want to associate with me.,2022-07-28 09:49:53,8,Neutral
1903,I received a phone call confirming that I would not get a job: the third call this week. ,2022-05-18 15:01:38,8,Neutral
1904,indifferent,2021-10-25 08:23:33,8,Neutral
1905,Feel like my boss thinks I'm not doing my job and slacking off because I'm taking a quick break.,2021-10-19 19:10:03,8,Neutral
1906,I'd have to try another line of work.,2021-12-18 08:41:58,8,Neutral
1907,I feel incompetent due to this situation.,2021-12-08 07:53:06,8,Neutral
1908,"No matter how hard I try, I can't reach my weight-loss goals. I will never look more attractive.",2021-09-18 07:36:36,8,Neutral
1909,It's going to take forever to get this essay done. ,2021-11-15 04:25:49,8,Neutral
1910,It would be very upsetting because nobody wants to feel unliked or rejected. It would make me have doubts about myself and reduce my self esteem.,2022-05-05 06:25:45,8,Neutral
1911,I'm a disappointment to myself.,2022-04-05 09:04:51,8,Neutral
1912,My manager is giving more responsibilities to another co-worker.,2022-03-06 09:25:06,8,Neutral
1913,I gained a pound after being on a new diet for a week.,2021-12-27 19:47:40,8,Neutral
1914,Disappointed,2022-08-14 01:28:20,8,Neutral
1915,I might not get a job,2022-02-23 01:55:10,8,Neutral
1916,I felt betrayed by my manager.,2022-07-01 09:42:52,8,Neutral
1917,Dissapointment,2022-01-09 23:59:20,8,Neutral
1918,sad,2021-11-01 20:57:20,8,Neutral
1919,People are going to stop hanging out with me.,2022-05-28 03:32:17,8,Neutral
1920,Spending time with me is not a priority for her.,2021-10-10 06:04:17,8,Neutral
1921,I called the utility office for help with a bill and the customer service reps kept talking down to me because of my mistake.,2022-01-02 20:34:13,8,Neutral
1922,I don't have what it takes to succeed.,2021-11-28 08:46:37,8,Neutral
1923,It would mean that I am unable to do the kind of work required of my program.,2022-03-24 13:43:47,8,Neutral
1924,Because I didn't feel as if I was myself.,2022-02-20 20:53:04,8,Neutral
1925,An accquaintance I've enjoyed being around in the past ignored my greeting,2022-06-06 03:29:11,8,Neutral
1926,isolate myself from people for a while,2021-09-23 04:09:48,8,Neutral
1927,I can't get a job,2022-02-05 07:11:31,8,Neutral
1928,I'm on my coffee break and my boss stops in and tells me about work I have to do.,2022-03-09 18:06:50,8,Neutral
1929,anxiety,2022-08-27 23:24:18,8,Neutral
1930,I went to a party,2022-05-24 23:17:27,8,Neutral
1931,Anger,2021-12-15 17:30:40,8,Neutral
1932,"If my creative ability were gone, I'd have lost a big part of who I am.",2022-03-20 01:17:00,8,Neutral
1933,"I want to stay together and would start to feel very insecure, abandoned, and betrayed.",2022-03-05 09:20:24,8,Neutral
1934,upset,2022-03-26 12:54:44,8,Neutral
1935,"Pace frantically, take some deep breaths, and try to find a distraction while I gather my thoughts.",2021-10-11 04:06:05,8,Neutral
1936,Invite someone I know better to join me for coffee or a walk. ,2022-05-20 13:30:48,8,Neutral
1937,It would make me a failure in marriage.,2022-03-05 16:01:22,8,Neutral
1938,My lover has left me and asked that i not contact her to change her mind,2021-11-15 13:54:31,8,Neutral
1939,I'll be alone.,2022-01-13 01:37:39,8,Neutral
1940,Try a different diet for next week.,2022-05-08 21:32:08,8,Neutral
1941,Nobody will remember or care about me.,2022-05-09 21:27:52,8,Neutral
1942,I would work less,2021-09-27 08:09:32,8,Neutral
1943,"I'd quit worrying about it and assume the best, that something's come up in my friend's life that's keeping her busy right now, but she'll call as soon as things settle down. ",2022-04-20 04:46:08,8,Neutral
1944,I'm going to be stuck in my current situation forever,2021-10-01 18:51:38,8,Neutral
1945,disappointed,2022-08-05 05:09:22,8,Neutral
1946,I will never be a people person.,2021-12-18 11:07:58,8,Neutral
1947,That I let them down in some way,2022-08-06 15:41:40,8,Neutral
1948,"I would try to find a way to get more credentials, such as education.",2022-05-18 05:44:08,8,Neutral
1949,I'll never be able to make any friends.,2022-05-23 20:06:29,8,Neutral
1950,I'm not going to get to start to recover for a long time. This is agonizing.,2022-07-06 02:18:35,8,Neutral
1951,I'm not memorable,2022-04-01 18:33:24,8,Neutral
1952,"I see an acquaintance that I have really liked the few times I've been around him, so I decide to wave to him. He doesn't respond. ",2022-05-04 21:00:01,8,Neutral
1953,I'd take a break and get some perspective on the situation.,2022-08-19 06:49:23,8,Neutral
1954,That she saw me as someone unworthy of dating,2022-04-09 07:43:44,8,Neutral
1955,I can't learn new skills well ,2022-08-11 20:20:11,8,Neutral
1956,It would mean we might not be friends anymore.,2022-05-20 23:36:10,8,Neutral
1957,it shows i have confidence about myself.,2022-07-27 03:34:32,8,Neutral
1958,I am in danger of not having it completed.,2022-04-16 18:54:24,8,Neutral
1959,i hurt my family by asking them not to come to visit me ,2021-09-23 20:17:11,8,Neutral
1960,I must not be good enough for this person.,2022-04-26 04:56:43,8,Neutral
1961,An acquaintance didn't wave back to me in the street.,2022-07-19 00:08:32,8,Neutral
1962,disappointed,2021-09-08 21:10:08,8,Neutral
1963,Start losing friends.,2022-05-03 09:17:10,8,Neutral
1964,Why is it still messed up?,2022-03-01 13:28:22,8,Neutral
1965,I told my family to postpone a visit and they were hurt,2022-01-02 07:59:04,8,Neutral
1966,I might end up homeless and alone,2022-04-12 01:31:11,8,Neutral
1967,The fields has been very difficult ,2021-11-02 19:23:40,8,Neutral
1968,I would try to reach and and explain why I would have been to busy and to reschedule their visit.,2021-11-18 16:53:48,8,Neutral
1969,I will feel lonely,2022-04-14 19:13:42,8,Neutral
1970,I don't like myself.,2021-10-20 03:34:45,8,Neutral
1971,That my boss thinks I'm incapable,2021-11-18 13:16:07,8,Neutral
1972,It means that I value interaction with others.,2021-09-23 12:09:20,8,Neutral
1973,"Wow, I can't believe i put in that much effort for these results",2022-06-19 06:51:17,8,Neutral
1974,I would search around the internet to try to get some inspiration for the essay,2021-12-05 10:59:57,8,Neutral
1975,Anxious,2022-01-20 21:04:23,8,Neutral
1976,I gained a pound after a week of intense dieting.,2021-12-07 19:52:55,8,Neutral
1977,forget about it and keep walking,2022-01-20 01:26:35,8,Neutral
1978,I would pretend that I am not affected by it at all when I next interact with the coworker to show that I was not going to hold it against them.,2022-04-19 23:36:51,8,Neutral
1979,frustration,2021-10-12 08:32:47,8,Neutral
1980,We will break up and I will return to the interpersonal starting line with another person but with life weighing even heavier.,2022-05-28 23:54:07,8,Neutral
1981,keep applying for new jobs,2021-10-22 00:51:18,8,Neutral
1982,I would just accept that she might possibly be busy and try to continue our casual banter at work,2021-11-01 14:38:55,8,Neutral
1983,embarrassed ,2022-01-31 16:56:12,8,Neutral
1984,That I'm not good enough for her,2022-02-15 00:56:34,8,Neutral
1985,upset,2021-10-30 00:35:41,8,Neutral
1986,My family thinks I am rude,2021-11-08 16:46:41,8,Neutral
1987,I am sad because I didn't succeed in achieving an important goal of losing weight.,2022-07-23 18:10:43,8,Neutral
1988,I would feel like I wasted my time.,2022-08-09 13:04:32,8,Neutral
1989,It would hurt anyone to feel excluded.,2022-02-19 13:51:47,8,Neutral
1990,I would try to reassure them that I want to see them.,2022-01-15 17:33:41,8,Neutral
1991,It would be upsetting to me because I would be shocked my spouse left without talking to me face to face.,2021-12-22 18:47:23,8,Neutral
1992,I will be alone,2022-04-26 08:22:24,8,Neutral
1993,sad,2022-06-15 14:20:41,8,Neutral
1994,It would say that my boss thinks I need to be reminded of my duties and I don't think I do.,2022-07-01 01:52:02,8,Neutral
1995,It would say that I want quick results,2022-01-28 10:39:25,8,Neutral
1996,I made a goal to quit smoking and failed,2022-01-16 23:43:30,8,Neutral
1997,Frustration ,2022-08-09 09:14:23,8,Neutral
1998,I was told that I don't look as attractive as I used to by my significant other. She told me that she does not like the way that I have been dressing lately and that I should go back to my old style of dressing. I can recall feeling embarrassed and let down with myself. I felt very tiny and as though my relationship was falling apart because she was starting to become very superficial. ,2021-10-18 05:11:28,8,Neutral
1999,It would mean that people didn't respect me. ,2022-04-03 09:10:43,8,Neutral
2000,They could be talking about me,2022-03-12 15:33:27,8,Neutral
2001,I was given dry responses by a guy as he walked away to talk to another group,2022-07-20 11:10:06,8,Neutral
2002,I thought that my sister had taken some money from my house when she'd come over to visit. ,2022-01-03 08:26:48,8,Neutral
2003,Devastated,2022-05-04 12:53:41,8,Neutral
2004,He thinks he has more authority over me than he does. I don't let anyone talk to me like that.,2021-09-25 04:03:48,8,Neutral
2005,I just want to relax because I am at work all day.  It says I am a person that appreciates my me time.,2022-08-11 23:45:16,8,Neutral
2006,angry,2021-12-07 00:49:37,8,Neutral
2007,I will have to move back home to my parents. ,2022-04-09 05:32:16,8,Neutral
2008,Maybe he didn't recognize me.,2022-02-13 21:01:40,8,Neutral
2009,I won't make money.,2022-07-06 12:58:56,8,Neutral
2010,i would feel discouraged that i can't catch a break with jobs. ,2022-06-11 15:40:58,8,Neutral
2011,I'm an uncaring person. ,2022-03-30 10:02:06,8,Neutral
2012,Annoyed,2022-02-01 07:06:05,8,Neutral
2013,frustrated,2021-10-05 21:20:57,8,Neutral
2014,I'll want to die,2022-05-26 17:21:36,8,Neutral
2015,I was embarrassed that he caught me taking a break,2022-04-05 14:09:47,8,Neutral
2016,disheartened,2022-06-30 20:03:37,8,Neutral
2017,I do not have good social skills.,2022-02-16 08:50:45,8,Neutral
2018,Take 20 minutes off to relax and come back at the work with new eyes.,2022-08-05 16:19:41,8,Neutral
2019,"Talk about the situation, and discuss why I want to do so.",2021-12-17 15:06:10,8,Neutral
2020,frustrated,2022-06-22 22:19:33,8,Neutral
2021,it means that I'm not ready for this job,2021-12-07 12:40:15,8,Neutral
2022,Dejected,2021-10-04 09:39:49,8,Neutral
2023,Sadness,2021-10-08 13:13:14,8,Neutral
2024,I have been looking for work and a get a call back saying the position I was applying for has been filled. This was the third call I got saying this.,2022-05-30 18:06:39,8,Neutral
2025,feel sad this time,2022-02-09 01:06:17,8,Neutral
2026,nothing,2022-06-21 07:38:06,8,Neutral
2027,I'm not a likeable person,2021-10-26 01:49:10,8,Neutral
2028,I was fired as a car salesman after not meeting my sales quotas at my first job as a car salesperson,2022-06-20 05:02:37,8,Neutral
2029,My girlfriend was distracted by other men at the gym.,2022-03-30 20:45:30,8,Neutral
2030,"Working as a car salesman, I'm fired for not meeting my quotas. ",2022-02-05 16:28:38,8,Neutral
2031,I will end up alone and without any romantic relationship.,2022-02-21 08:59:14,8,Neutral
2032,"I've taken a liking to a co-worker and suggest we go out sometime, but they said they were too busy.",2021-09-14 16:02:10,8,Neutral
2033,"I recently learned about an old neighbor moving away a week or two ago. My family told me about it. Even though it was good news, I was very bummed out about it because I liked the neighbor living next to us.",2022-03-07 03:14:06,8,Neutral
2034,Apathetic,2022-06-27 06:36:38,8,Neutral
2035,sad,2022-02-20 15:09:35,8,Neutral
2036,I will try to communicate with him and try to see if we can get back together.,2021-11-09 13:03:41,8,Neutral
2037,I got called in the morning that the job was gone!,2021-09-12 21:46:52,8,Neutral
2038,I am to needy and eager to make friends. ,2022-01-27 03:22:07,8,Neutral
2039,"When I found out they are upset, that hurt me as well the way i treated them",2022-06-02 03:27:08,8,Neutral
2040,I'm alone now.,2022-03-03 17:00:39,8,Neutral
2041,i would not feel alone,2022-03-09 23:24:31,8,Neutral
2042,why am I so stupid?,2022-08-21 12:40:33,8,Neutral
2043,it says i'm not meant to find anyone.,2021-11-21 13:05:25,8,Neutral
2044,Someone started a rumor that I'd been banned from an online community when in fact I hadn't. Many people chose to attack my character and one person called me a bully. When I dispelled the rumor and defended myself I was denied an opportunity to defend myself and insulted further.,2022-06-03 15:14:44,8,Neutral
2045,Nothing,2021-10-21 05:47:10,8,Neutral
2046,sadness,2022-03-22 11:21:02,8,Neutral
2047,I couldn't afford to eat.,2021-11-13 17:43:52,8,Neutral
2048,Trying to write an essay and can't put the thoughts together.,2022-07-12 02:14:41,8,Neutral
2049,There is a chance he didn't see me.,2022-07-16 12:42:46,8,Neutral
2050,No one will care if I die.,2022-01-18 05:15:34,8,Neutral
2051,I am aware of this work.,2022-05-09 09:03:02,8,Neutral
2052,Increase in weight even following diet plans.,2022-03-29 10:43:14,8,Neutral
2053,My significant other has moved out and left a note.,2021-10-24 03:59:41,8,Neutral
2054,I misjudged our budding friendship,2021-12-30 05:18:13,8,Neutral
2055,That I don't have value,2022-08-16 14:44:43,8,Neutral
2056,That I didn't like the job or commit to it enough to make it work. ,2022-07-09 08:22:02,8,Neutral
2057,I was walking down the street and waived to an acquaintance and received no response.,2021-10-14 20:47:56,8,Neutral
2058,worried,2022-06-29 04:03:28,8,Neutral
2059,I'm not going to make enough money to feel secure.,2021-11-22 10:28:22,8,Neutral
2060,I was talking to a friend who got me angry.,2022-03-30 18:41:17,8,Neutral
2061,It would say that I am not able to communicate in a relationship.,2022-05-18 08:58:24,8,Neutral
2062,I would be reprimanded by my boss,2022-03-10 09:23:13,8,Neutral
2063,I will have a hard time making and maintaining friendships.,2022-04-10 20:05:38,8,Neutral
2064,It would mean I am self-centered.,2022-06-01 04:29:43,8,Neutral
2065,I would hang out with my friends to get my self-esteem back,2021-10-15 14:56:17,8,Neutral
2066,I'm never going to find a job.,2022-07-17 23:01:46,8,Neutral
2067,"I wouldn't do anything but say \ok\\ to my boss. \""""",2022-02-28 01:30:23,8,Neutral
2068,annoyed ,2022-03-17 04:44:18,8,Neutral
2069,I am perceived as not worthy of her friendship.,2022-04-04 18:23:54,8,Neutral
2070,Why can't I do this?,2022-03-04 18:04:01,8,Neutral
2071,I'm not good enough for her.,2022-06-19 03:25:20,8,Neutral
2072,I'll end up homeless and die on the street,2022-01-08 06:13:50,8,Neutral
2073,Try to create a work-life balance,2022-03-24 00:48:47,8,Neutral
2074,It would mean that I am not a very good person when it comes to talking to others.,2022-06-25 16:52:50,8,Neutral
2075,I would feel bad that my family felt like I did not want to see them.,2022-04-25 11:28:07,8,Neutral
2076,I'm not valuable as an employee,2021-12-17 16:38:35,8,Neutral
2077,Guilty,2022-05-04 12:49:40,8,Neutral
2078,I think to much of myself,2021-12-20 08:56:03,8,Neutral
2079,I would continue to keep focus on sending out resumes and applying for jobs.,2021-12-01 21:24:06,8,Neutral
2080,He must not like me as much as I like him.,2022-03-13 07:36:00,8,Neutral
2081,I must be a bad person,2022-03-22 10:51:16,8,Neutral
2082,Nothing,2021-09-25 06:49:08,8,Neutral
2083,I don't like it when people needlessly display their authority.,2022-02-26 23:31:21,8,Neutral
2084,It would mean I could have kept my job.,2021-12-28 21:58:03,8,Neutral
2085,I'm working on this as fast as I possibly can,2022-01-05 00:35:02,8,Neutral
2086,"No matter what I do, I'll still be fat.",2022-04-30 13:41:15,8,Neutral
2087,I would go for a walk or something and then try again.,2022-02-25 17:37:30,8,Neutral
2088,Annoyed,2022-05-03 14:13:42,8,Neutral
2089,People don't like me when they get to know me.,2021-11-19 05:02:27,8,Neutral
